6478935,31411217
2747428,31397238
32675666,31411776
32675670,31843655
2747428,31399809
6478935,31411036
32675673,31411558
32675660,31411704
32675668,31409716
32675666,31911966
32675660,31409683
32675670,31411518
32675668,31843443
32675668,31911876
32675671,31399177
12665484,31411077
12665484,31411317
32675661,31411457
32675665,31843322
32675665,31843733
32675661,31911869
32675660,31138106
32675673,31847225
32675665,31409674
32675662,31843738
32675670,31911993
32675661,31399119
32675668,31843446
32675661,31399294
32675671,31399116
32675666,31843626
32675671,31409660
32675660,31138220
32675673,31843277
32675661,31911930
32675662,31847135
32675661,31411682
32675666,31843619
32675670,31399078
32675666,31911912
32675674,31843649
32675661,31843798
8439521,13005341
32675674,31843612
32675674,31843642
21272449,33297025
21272449,33297153
21272449,33091026
32675674,31411748
21272449,33297014
32675674,31399066
8405071,33091075
21272449,33296980
32675674,31411751
32675674,31399063
21272449,33297021
32675674,31843641
8402383,32525111
32675674,31411747
32675674,31843606
8402383,32525109
21272449,33297152
21272449,33091022
2747428,31411312
32675674,31843610
21272449,33297015
21272449,33297102
32675674,31399065
32675674,31399067
32675674,31399064
32675674,31411752
21272449,33091186
32675674,31843604
21272449,33297017
21272449,33091082
32675674,31411724
32675674,31399091
21272449,33091025
21272449,33091088
21272449,33297018
32675674,31843605
21272449,33091083
32675674,31411746
32675674,31843607
21272449,33091020
32675674,31843648
32675674,31843609
32675674,31843540
32675674,31843611
32675674,31399068
32675672,31843688
32675665,31411649
32675673,31843279
32675673,31409708
2747428,31138054
12665484,31399810
8405071,31138091
8405071,33091077
8405071,31138057
8405071,33091176
32675665,31911935
32675665,31843812
32675670,31411820
32675668,31843452
32675663,31843342
32675663,31843354
32675662,31911924
32675671,31843299
32675663,31843750
32675663,31843355
32675663,31843336
32675663,31843754
32675663,31843749
32675663,31911978
32675663,31843337
32675663,31411602
32675663,31411639
32675663,31911872
32675663,31411599
32675663,31843747
32675663,31399305
32675663,31411715
32675663,31843343
32675663,31911936
32675663,31911932
32675663,31399289
32675663,31911909
32675663,31540650
32675663,31911878
32675663,31411604
32675663,31843751
32675663,31843756
32675663,31399301
32675663,31399290
32675662,31399196
32675662,31411814
32675662,31411813
32675662,31411605
32675662,31847120
32675662,31847126
32675662,31847129
32675662,31847132
32675662,31399199
32675662,31399201
32675662,31843741
32675662,31399195
32675662,31411810
32675662,31847122
32675662,31399200
32675662,31411811
32675662,31847124
32675665,31843728
32675665,31843843
32675665,31411662
32675665,31843327
32675665,31399283
32675665,31843735
32675665,31843853
32675665,31843316
32675665,31399315
32675665,31399318
32675665,31843319
32675665,31843814
32675665,31399282
32675665,31411666
32675665,31843328
32675665,31843719
32675665,31399314
32675665,31911992
32675665,31843851
32675665,31399279
32675665,31411654
32675665,31411648
32675665,31843855
32675665,31843324
32675665,31843729
32675665,31843844
32675665,31411651
32675665,31399317
32675665,31843721
32675665,31843856
32675665,31843734
32675665,31843852
32675665,31911888
32675665,31843731
32675665,31843329
32675665,31843722
32675665,31399284
32675665,31843810
32675665,31843732
32675665,31843850
32675665,31399316
32675665,31843720
32675665,31843809
32675662,31847131
32675662,31411815
32675662,31411812
6478936,31411182
6478936,31138112
6478936,31138109
6478936,31411179
6478936,31399743
32675665,31843326
32675665,31843854
32675665,31843815
32675665,31411650
32675664,31843835
32675664,31540659
32675664,31411556
32675664,31843767
32675664,31411550
32675664,31411552
32675664,31399154
32675664,31540654
32675664,31847167
32675664,31843762
32675664,31847176
32675664,31411555
32675664,31847177
32675664,31847161
32675664,31843772
32675664,31847162
32675664,31411635
32675664,31843839
32675664,31411553
32675664,31847163
32675664,31843759
32675664,31847169
32675664,31847160
32675664,31847172
32675664,31847168
32675664,31399291
32675664,31399155
32675664,31843765
32675664,31843761
32675664,31847164
32675664,31399287
32675664,31411554
32675664,31411634
32675664,31847166
32675664,31399158
32675664,31399159
32675664,31911937
32675664,31399157
32675664,31847165
32675664,31911958
32675664,31843773
32675664,31411774
32675664,31911933
32675664,31540658
32675664,31411636
32675664,31411637
32675664,31411551
32675664,31399156
32675664,31843837
32675664,31843840
32675664,31843770
32675664,31847159
32675664,31911934
32675664,31411640
32675664,31843769
32675664,31843758
32675664,31911955
32675664,31399286
32675664,31847171
32675664,31843760
32675668,31138171
32675668,31843453
32675668,31843437
32675668,31843439
32675668,31843836
32675668,31843834
32675668,31843438
32675668,31911927
32675668,31843436
32675664,31399292
32675669,31843532
32675669,31411735
32675669,31843535
32675669,31847250
32675669,31843522
32675669,31410799
32675669,31843531
32675669,31843636
32675669,31411738
32675669,31410797
32675669,31847246
32675669,31411672
32675669,31410729
32675669,31411732
32675669,31911897
32675669,31843637
32675669,31843533
32675669,31847248
32675669,31399182
32675669,31847241
32675669,31843524
32675669,31847256
32675669,31843523
32675669,31399129
32675669,31911962
32675669,31843530
32675669,31847239
32675669,31847252
32675669,31399185
32675669,31847254
32675669,31399131
32675669,31843527
32675669,31399187
32675669,31847238
32675669,31843528
32675669,31843525
32675669,31411736
32675669,31843529
32675669,31847245
32675669,31843638
32675669,31399128
32675669,31847257
32675669,31399186
32675669,31411737
32675669,31399270
32675669,31847253
32675669,31399183
32675669,31411734
32675669,31399184
32675669,31843526
32675669,31399126
32675669,31911875
32675669,31847251
32675669,31847244
32675669,31847249
32675661,31843804
32675661,31911873
32675661,31399166
32675661,31411677
6478936,31411215
32675660,31911866
32675660,31138110
32675660,31847146
32675660,31843660
32675660,31843663
32675660,31409685
32675660,31409687
32675660,31411705
32675660,31847144
32675660,31847151
32675660,31847156
32675660,31847155
32675660,31409686
32675660,31847148
32675660,31409714
32675660,31411706
32675660,31911956
32675660,31911946
32675660,31399205
32675660,31411572
32675660,31411710
32675660,31847154
32675660,31411574
32675660,31843658
32675660,31847143
32675660,31911939
32675660,31843661
32675660,31843662
32675660,31399190
32675660,31399215
32675660,31399152
32675660,31847152
32675660,31138139
32675660,31411709
32675660,31399224
32675660,31399147
32675660,31847140
32675660,31411708
32675660,31847150
32675660,31399203
32675660,31399189
32675660,31399271
32675660,31399210
32675660,31409709
32675660,31138141
32675660,31399150
32675660,31409712
32675660,31847139
32675660,31847145
32675660,31843671
32675660,31399188
32675660,31399191
32675660,31847149
32675660,31843668
32675660,31399146
32675660,31409713
32675660,31399194
32675671,31843559
32675671,31843568
32675671,31399180
32675671,31843313
32675671,31399117
32675671,31843566
32675671,31843312
32675671,31409665
32675671,31409662
32675671,31411729
32675671,31843542
32675671,31409666
32675671,31843309
32675671,31843536
32675671,31843567
32675671,31843310
32675671,31411726
32675671,31399175
32675671,31399174
32675671,31843569
32675671,31411793
32675671,31843555
32675671,31411788
32675671,31843560
32675671,31399115
32675671,31411791
32675671,31843541
32675671,31843570
32675671,31399327
32675671,31843576
32675671,31843573
32675671,31843550
32675671,31411728
32675671,31911902
32675671,31843551
32675671,31843548
32675671,31911844
32675671,31411725
32675671,31399321
32675671,31843546
32675671,31411731
32675671,31843315
32675671,31843314
32675671,31411790
32675671,31399113
32675671,31843545
32675671,31399326
32675671,31911899
32675671,31843537
32675671,31843544
32675671,31843539
32675671,31843538
32675671,31843575
32675671,31843571
32675671,31411789
32675673,31911862
32675673,31843261
32675673,31411560
32675673,31843257
32675673,31843256
32675673,31411624
32675673,31843271
32675673,31409705
32675673,31911861
32675673,31911982
32675673,31399073
32675673,31843293
32675673,31843270
32675673,31843262
32675673,31399070
32675673,31843268
32675673,31399247
32675673,31843281
32675673,31843294
32675673,31843291
32675673,31409707
32675673,31843278
32675673,31843269
32675673,31843273
32675673,31843295
32675673,31843265
32675673,31411561
32675673,31409703
32675673,31399295
32675673,31911922
32675673,31399072
32675673,31409702
32675673,31399069
32675673,31911953
32675673,31843280
32675673,31411563
32675673,31843260
32675673,31399074
32675673,31843275
32675673,31911883
32675673,31409704
32675673,31843266
32675673,31843267
32675673,31843282
32675673,31843290
32675673,31847218
32675673,31843284
32675673,31843258
32675673,31843287
32675673,31843613
32675673,31843264
32675673,31843259
32675673,31399250
32675673,31399071
32675673,31843274
32675673,31399249
32675673,31399075
32675673,31399245
32675673,31843286
32675673,31843288
32675673,31399298
32675660,31847153
32675660,31410991
32675670,31843383
32675670,31399173
32675670,31911863
32675670,31843391
32675670,31843498
32675670,31399169
32675670,31843389
32675670,31911943
32675670,31843378
32675670,31843387
32675670,31843390
32675670,31843382
32675670,31411821
32675670,31411516
32675670,31843499
32675670,31399172
32675670,31411520
32675670,31843381
32675670,31843503
32675670,31843380
32675670,31843497
32675670,31843500
32675670,31843502
32675670,31399168
32675670,31399167
32675670,31843392
32675670,31843384
32675670,31411517
32675670,31843386
32675670,31843393
32675670,31911874
32675670,31843385
32675670,31399171
32675670,31411519
32675667,31843580
32675667,31843635
32675667,31411629
32675667,31843578
32675667,31399230
32675667,31911996
32675667,31843816
32675667,31843817
32675667,31399234
32675667,31399260
32675667,31843634
32675667,31411632
32675667,31843581
32675667,31843577
32675667,31399231
32675667,31409720
32675667,31843596
32675667,31399011
32675672,31911854
32675672,31399088
32675672,31843400
32675672,31411644
32675672,31843686
32675672,31843690
32675672,31847235
32675672,31411647
32675672,31399000
32675672,31843689
32675672,31843405
32675672,31911959
32675672,31411712
32675672,31843684
32675672,31843399
32675672,31411860
32675672,31410189
32675672,31843685
32675672,31847234
32675672,31843677
32675672,31911846
32675672,31399048
32675672,31411714
32675672,31843415
32675672,31843406
32675672,31843401
32675672,31843398
32675672,31843687
32675672,31399255
32675672,31411641
32675672,31843413
32675672,31911916
32675672,31399049
32675672,31843402
32675672,31843692
32675672,31399089
32675672,31399051
32675672,31843296
32675672,31911847
169412,13716900
169412,13705099
169412,13716828
32675672,31843691
32675672,31411643
32675674,31843475
32675674,31911901
32675674,31843468
32675674,31911885
32675674,31843600
8405071,33091172
32675674,31843601
22724713,33091190
21272449,33091085
21272449,33296981
21272449,33091178
21272449,33296979
21272449,33091174
21272449,33091031
21272449,33297158
8402383,33091054
32675674,31843599
8402383,31411296
8402383,33091056
8402383,33297008
8402383,33297108
8402383,33297093
32675674,31843603
32675674,31843608
8405071,33091078
32675674,31843457
32675674,31911855
32675666,31843623
32675666,31843331
32675666,31843490
32675666,31911884
32675666,31843493
32675666,31399277
32675666,31843487
32675666,31911994
32675666,31411616
32675666,31843617
32675666,31843494
32675666,31411619
32675666,31409679
32675666,31399309
32675666,31843488
169412,13705094
6478936,31411218
6478936,31411219
6478936,31399507
32675666,31843495
32675666,31843491
32675666,31399308
32675674,31843473
32675674,31843598
32675674,31843597
32675674,31843643
32675674,31911853
8405071,33297083
32675672,31847237
32675668,31843454
6478936,31138182
6478936,31399745
6478936,31138204
6478936,31399509
6478936,31411185
12665484,31138133
8405071,33091169
8402383,32525110
8405071,33297088
2741945,31399869
2741945,31138190
2741945,31411038
2741945,31399851
2741945,31411256
2741945,31138080
2741945,31399870
8402383,33297109
8402383,32525114
8402383,32525113
8402383,31138104
8402383,33297105
8402383,33297089
8402383,31411291
8402383,33297092
6478933,31411257
6478933,31399850
6478933,31399852
6478933,31411261
22724713,31411294
22724713,31138130
22724713,33091133
22724713,33297011
22724713,33091047
22724713,33091136
22724713,33091350
22724713,33091132
22724713,33091351
22724713,33091191
22724713,33297010
22724713,33091349
22724713,33091135
22724713,33297009
22724713,31399843
22724713,33091348
9438570,33091046
9438570,33296961
9438570,33296959
9438570,33091045
9438570,33091044
9438570,33297030
9438570,33297032
9438570,32525065
9438570,33091041
9438570,33297031
9438570,32525059
9438570,33296957
9438570,32525063
9438570,33297027
9438570,33091040
9438570,32525060
9438570,33296958
9438570,32525061
9438570,33297026
9438570,33091043
20795934,33091089
20795934,31411295
20795934,32525068
20795934,33091292
20795934,33296994
20795934,33296992
20795934,31138185
20795934,33091100
20795934,33091101
20795934,33296991
20795934,33091091
20795934,33091099
20795934,32525071
20795934,31411292
20795934,33297047
20795934,33297049
13905139,33091212
13905139,33296966
13905139,33297150
13905139,33091211
13905139,32525122
13905139,33296964
13905139,31138096
13905139,33296965
13905139,33091209
13905139,33297146
13905139,33091214
13905139,31138078
13905139,33297149
13905139,33296967
13905139,32525123
13905139,33297151
13905139,32525127
13905139,33297147
13905139,33297148
13905139,32525125
13905139,32525124
13905139,31138189
13905139,33296968
13905139,33091018
13905139,33296963
13905139,33091210
13905139,31138184
21272449,33297020
21272449,33091185
21272449,33091024
21272449,33297013
21272449,33297012
21272449,33091019
21272449,33296977
21272449,33091023
21272449,31138086
21272449,33091086
21272449,33091179
8405071,33297038
8405071,33091062
8405071,33296990
8405071,33091175
8405071,33297076
8405071,31138192
8405071,33296988
8405071,33091066
8405071,33091167
8405071,33091061
8405071,33297036
8405071,33296986
8405071,33091080
8405071,33297035
8405071,33297085
8405071,33091067
8439521,33297122
8439521,33297133
8439521,32525100
8439521,32525096
8439521,33091201
8439521,33091391
8439521,33297119
8439521,33297135
8439521,33297117
8439521,33091393
8439521,33091394
8439521,33297121
8439521,32525058
8439521,32525053
8439521,32525099
8439521,32525095
8439521,33091396
8439521,32525094
8439521,33091390
8439521,33091205
8439521,33297137
8439521,32525097
8439521,32525057
8439521,31138053
8439521,33091202
8439521,33091207
5567888,31397241
5567888,31138047
169412,13716901
6485700,33091385
6485700,33091144
6485700,32525072
6485700,33296950
6485700,33296955
6485700,33091108
6485700,31138177
6485700,33091138
6485700,33296949
6485700,33091142
6485700,31138052
6485700,33091105
6485700,33297066
6485700,33297063
6485700,33296951
6485700,33297064
6485700,31138065
6485700,33297065
6485700,31138229
20795934,33297050
20795934,31399844
20795934,31399845
20795934,32525070
20795934,33091293
20795934,33091090
20795934,33091092
15618412,33091033
15618412,33296975
15618412,33091015
15618412,33297116
15618412,33091039
15618412,33296953
15618412,33091104
15618412,33091034
15618412,33091055
15618412,33296972
15618412,33297136
15618412,33296952
15618412,33091012
15618412,33091107
15618412,33091106
15618412,33296974
15618412,33297131
15618412,33296971
15618412,31138213
15618412,33297114
15618412,33091206
8405071,33091065
8405071,33091171
8405071,31138209
8405071,33297081
8405071,33297033
8405071,33297084
8405071,33091081
8405071,33091076
8405071,33091111
8405071,31138205
8405071,33297157
8405071,33297037
8405071,33091170
8405071,33297034
8405071,33091079
8405071,31138135
8405071,33297155
8405071,33297039
8405071,33091064
8405071,33296989
8405071,33297082
8405071,33091168
8405071,31138200
8405071,33297087
32675672,31843679
32675670,31411521
32675660,31409684
32675660,31843664
32675660,31399267
32675660,31399151
32675660,31409710
32675660,31411571
32675660,31843665
32675670,31843514
32675670,31843376
32675670,31843511
32675670,31540648
32675670,31399170
32675670,31843515
32675670,31411515
32675665,31843323
32675665,31843726
32675665,31411652
32675665,31399320
32675665,31843725
32675665,31911893
32675665,31843320
32675665,31843321
32675671,31843302
32675671,31399176
32675671,31843564
32675671,31411794
32675671,31843563
32675671,31843565
32675671,31843306
32675671,31843561
32675671,31843562
32675671,31411792
32675671,31843307
32675671,31911898
32675671,31843303
32675671,31409664
32675671,31911904
32675671,31843311
32675671,31399179
32675667,31409718
32675667,31411745
32675667,31911949
32675667,31843821
32675667,31399008
32675667,31843585
32675667,31409719
32675667,31409722
32675667,31843583
32675667,31843818
32675667,31399009
32675667,31843824
32675667,31411740
32675667,31843819
32675667,31843592
32675667,31399012
32675667,31843595
32675667,31911990
32675673,31847219
32675673,31399257
32675673,31847222
32675673,31411756
32675673,31847220
32675673,31911864
32675673,31847221
32675673,31847226
32675673,31411757
32675673,31847228
32675673,31399256
32675673,31847223
32675673,31847227
32675673,31411758
32675661,31911857
32675661,31138232
32675661,31911950
32675661,31411452
32675661,31399164
32675661,31911948
32675661,31843796
32675661,31843805
32675661,31399120
32675661,31843802
32675661,31843801
32675661,31399202
32675661,31399161
32675661,31399208
32675661,31399165
32675661,31399207
32675661,31399124
32675661,31911926
32675661,31138140
32675661,31843808
32675661,31843803
32675661,31411623
32675661,31399204
32675661,31411679
32675661,31911957
32675661,31911947
32675661,31911928
32675661,31411567
32675661,31411454
32675661,31411575
32675661,31399162
32675661,31411678
32675661,31411676
32675661,31399163
32675661,31911918
32675661,31843807
32675661,31411681
32675661,31399296
32675661,31399118
32675661,31411573
32675661,31411576
32675666,31411614
32675666,31843480
32675666,31409678
32675666,31843483
32675666,31843481
32675666,31843485
32675666,31843479
32675666,31843477
32675666,31843622
32675666,31843478
32675666,31409676
32675666,31399264
32675666,31843476
32675666,31399313
32675666,31399275
32675666,31399274
32675666,31843621
32675666,31843482
32675666,31411775
32675672,31843411
32675672,31911886
32675672,31399052
32675672,31399053
32675672,31843681
32675672,31843412
32675672,31843408
32675672,31843680
32675672,31843397
32675672,31411754
32675672,31843396
32675672,31411711
32675672,31843693
32675672,31411713
32675672,31398999
32675672,31399084
32675672,31843410
32675672,31411753
32675672,31399251
32675672,31843694
32675672,31843407
32675672,31843695
32675672,31843682
32675672,31843678
32675672,31411716
32675660,31410992
32675660,31843656
32675660,31409681
32675660,31843657
32675660,31399193
32675660,31843659
32675660,31399223
32675660,31399192
32675662,31847128
32675662,31399197
32675662,31411809
32675662,31411717
32675662,31847127
32675662,31847133
32675667,31843825
32675667,31843593
32675667,31843594
32675667,31843822
32675667,31399007
32675667,31411795
32675667,31843584
32675667,31399235
32675667,31843586
32675667,31399010
32675667,31399236
32675667,31843823
32675667,31843591
32675665,31843724
32675665,31843723
32675666,31843484
32675666,31843620
32675671,31911906
32675665,31411668
32675665,31843717
32675665,31843811
32675667,31411797
32675673,31399253
32675661,31411458
32675670,31911900
32675670,31843510
32675665,31911929
32675665,31399278
32675671,31843304
32675661,31399160
32675661,31911987
32675661,31911983
32675673,31411755
32675673,31847229
32675673,31847224
32675661,31843797
32675661,31411620
32675661,31411453
32675661,31399123
32675660,31843666
32675673,31911907
32675666,31912001
32675666,31399273
32675660,31410994
32675666,31843486
32675670,31843377
32675666,31911940
32675666,31409680
32675672,31911880
32675667,31911961
32675672,31411645
32675661,31843800
32675672,31911842
32675673,31399254
32675661,31843806
32675660,31411707
32675662,31399087
32675662,31847134
32675671,31399112
32675662,31911942
32675662,31540655
32675667,31911960
32675667,31843820
6478933,31411259
6478933,31399847
8439521,13005262
32675674,31843646
32675674,31843644
32675674,31843647
32675674,31399062
32675674,31411749
32675674,31843640
32675674,31411750
32675663,31399229
32675671,31399178
32675663,31843356
32675671,31911911
20795934,31399842
32675671,31843543
32675671,31843552
32675671,31911915
32675671,31843549
32675671,31843574
32675671,31411727
32675671,31399322
2747428,31411321
32675673,31843289
2747428,31411324
32675673,31843283
32675673,31843615
2747428,31399807
22724713,33091353
22724713,33091131
32675670,31911951
6485700,31138225
22724713,33297000
15618412,33091203
22724713,33091188
6478933,31411260
32675660,31843669
22724713,33297002
32675670,31843388
6478933,31399848
32675660,31410995
32675669,31843534
32675663,31843352
6485700,31411293
32675669,31847247
32675669,31410795
32675660,31399148
21272449,31138066
32675669,31911998
22724713,33091352
22724713,33297005
32675667,31911989
32675667,31911892
21272449,33297101
32675669,31411628
8402383,32525112
22724713,31138123
32675669,31411675
32675669,31911843
32675663,31399304
32675669,31847240
12665484,30311509
32675669,31399269
22724713,33091052
32675667,31843582
6485700,31138173
32675667,31411779
21272449,33091182
12665484,31399642
22724713,33091051
12665484,31138165
22724713,33091193
32675669,31399265
21272449,33297100
32675670,31843379
32675668,31843779
21272449,33297096
6485700,33297067
32675673,31409706
6485700,31138088
32675668,31843826
32675668,31911879
32675668,31399101
32675668,31138186
32675668,31843829
32675660,31847147
32675660,31843670
13905139,31138180
32675664,31399153
6478933,31138217
32675664,31847158
32675660,31409715
32675664,31843838
6478933,31138084
32675664,31540652
32675664,31847173
32675664,31911995
22724713,31911891
22724713,33297006
8439521,33091395
32675672,31911903
32675664,31843768
13905139,33296969
32675664,31847170
32675672,31843297
32675664,31911952
32675664,31411777
32675664,31399261
32675660,31843674
32675664,31843755
32675664,31843771
32675660,31399227
32675672,31911908
32675664,31399288
32675665,31911845
32675665,31843730
15618412,33091036
6478936,31399508
6478936,31399742
8439521,32525052
32675666,31843332
8402383,31138160
32675672,31843403
32675660,31847157
32675672,31399002
13905139,33091213
2747428,31138233
15618412,33296973
6485700,33297061
32675672,31843404
6485700,32525067
32675665,31399281
8439521,32525056
32675672,31843416
9438570,33091150
32675673,31399244
2747428,31138195
32675672,31410188
32675672,31843414
32675660,31399206
2747428,31399805
32675660,31843672
32675660,31843667
9438570,31138068
8439521,33091392
2747428,31138117
2747428,31138202
9438570,33297142
2747428,31411314
32675672,31399142
32675669,31911997
32675669,31847243
32675665,31843727
15618412,33091014
9438570,33297141
32675670,31911919
20795934,31138154
20795934,31411297
5567888,31138142
5567888,31138064
6478933,31399846
32675669,31843639
32675665,31411664
32675665,31843736
6478935,31399873
32675665,31399272
169412,13716766
32675665,31843845
32675666,31409677
32675665,31911999
20795934,33296996
32675666,31911970
32675666,31843492
32675665,31411653
5567888,31138244
32675665,31843718
32675665,31911867
32675665,31843841
6485700,31399840
32675671,31843572
32675666,31399276
32675666,31843489
32675665,31911923
32675672,31847233
32675666,31843333
32675662,31911859
32675662,31847130
32675674,31911852
32675662,31847118
32675671,31911849
32675666,31911941
32675662,31847125
32675662,31540651
172184,13690768
32675662,31847121
21272449,31138208
32675666,31843335
172184,13686328
32675671,31399324
32675662,31843737
32675662,31847137
32675662,31540649
32675662,31399198
172184,13690763
32675663,31411630
21272449,31138115
172184,13690772
32675663,31843351
32675663,31843752
32675663,31843757
32675663,31843753
32675663,31411601
32675673,31911913
6478933,31138176
32675663,31399306
32675663,31843338
32675671,31843556
32675663,31843348
32675663,31843353
8402383,33297103
32675663,31399303
172184,13690767
32675663,31847175
32675671,31911871
15618412,31138174
32675663,31843746
32675673,31411562
32675663,31843350
32675674,31911925
32675663,31843341
32675663,31843339
32675663,31843349
8439521,30336834
32675663,31411603
32675663,31843748
32675663,31411638
